"flex","curva","valor"
0.327212020033389,"Error de prueba (Test MSE)",0.322576888024281
0.327212020033389,"Error de entrenamiento",0.425386774284353
0.328881469115192,"Sesgo cuadrático (bias²)",0.202680037123642
0.328881469115192,"Varianza",0.0594896614000519
0.328881469115192,"Error de Bayes (irreducible)",0.06
0.328881469115192,"Error de prueba (Test MSE)",0.322169698523694
0.328881469115192,"Error de entrenamiento",0.424523343023013
0.330550918196995,"Sesgo cuadrático (bias²)",0.201672932907099
0.330550918196995,"Varianza",0.0600951502364821
0.330550918196995,"Error de Bayes (irreducible)",0.06
0.330550918196995,"Error de prueba (Test MSE)",0.321768083143581
0.330550918196995,"Error de entrenamiento",0.423660190467697
0.332220367278798,"Sesgo cuadrático (bias²)",0.200668337044769
0.332220367278798,"Varianza",0.0607037048391727
0.332220367278798,"Error de Bayes (irreducible)",0.06
0.332220367278798,"Error de prueba (Test MSE)",0.321372041883941
0.332220367278798,"Error de entrenamiento",0.422797316618404
0.333889816360601,"Sesgo cuadrático (bias²)",0.199666249536651
0.333889816360601,"Varianza",0.0613153252081237
0.333889816360601,"Error de Bayes (irreducible)",0.06
0.333889816360601,"Error de prueba (Test MSE)",0.320981574744775
0.333889816360601,"Error de entrenamiento",0.421934721475135
0.335559265442404,"Sesgo cuadrático (bias²)",0.198666670382747
0.335559265442404,"Varianza",0.0619300113433352
0.335559265442404,"Error de Bayes (irreducible)",0.06
0.335559265442404,"Error de prueba (Test MSE)",0.320596681726082
0.335559265442404,"Error de entrenamiento",0.42107240503789
0.337228714524207,"Sesgo cuadrático (bias²)",0.197669599583056
0.337228714524207,"Varianza",0.062547763244807
0.337228714524207,"Error de Bayes (irreducible)",0.06
0.337228714524207,"Error de prueba (Test MSE)",0.320217362827863
0.337228714524207,"Error de entrenamiento",0.420210367306669
0.33889816360601,"Sesgo cuadrático (bias²)",0.196675037137578
0.33889816360601,"Varianza",0.0631685809125393
0.33889816360601,"Error de Bayes (irreducible)",0.06
0.33889816360601,"Error de prueba (Test MSE)",0.319843618050117
0.33889816360601,"Error de entrenamiento",0.419348608281471
0.340567612687813,"Sesgo cuadrático (bias²)",0.195682983046313
0.340567612687813,"Varianza",0.0637924643465319
0.340567612687813,"Error de Bayes (irreducible)",0.06
0.340567612687813,"Error de prueba (Test MSE)",0.319475447392845
0.340567612687813,"Error de entrenamiento",0.418487127962297
0.342237061769616,"Sesgo cuadrático (bias²)",0.194693437309261
0.342237061769616,"Varianza",0.064419413546785
0.342237061769616,"Error de Bayes (irreducible)",0.06
0.342237061769616,"Error de prueba (Test MSE)",0.319112850856046
0.342237061769616,"Error de entrenamiento",0.417625926349146
0.343906510851419,"Sesgo cuadrático (bias²)",0.193706399926422
0.343906510851419,"Varianza",0.0650494285132985
0.343906510851419,"Error de Bayes (irreducible)",0.06
0.343906510851419,"Error de prueba (Test MSE)",0.31875582843972
0.343906510851419,"Error de entrenamiento",0.416765003442019
0.345575959933222,"Sesgo cuadrático (bias²)",0.192721870897796
0.345575959933222,"Varianza",0.0656825092460723
0.345575959933222,"Error de Bayes (irreducible)",0.06
0.345575959933222,"Error de prueba (Test MSE)",0.318404380143868
0.345575959933222,"Error de entrenamiento",0.415904359240916
0.347245409015025,"Sesgo cuadrático (bias²)",0.191739850223383
0.347245409015025,"Varianza",0.0663186557451066
0.347245409015025,"Error de Bayes (irreducible)",0.06
0.347245409015025,"Error de prueba (Test MSE)",0.31805850596849
0.347245409015025,"Error de entrenamiento",0.415043993745837
0.348914858096828,"Sesgo cuadrático (bias²)",0.190760337903183
0.348914858096828,"Varianza",0.0669578680104013
0.348914858096828,"Error de Bayes (irreducible)",0.06
0.348914858096828,"Error de prueba (Test MSE)",0.317718205913584
0.348914858096828,"Error de entrenamiento",0.414183906956781
0.350584307178631,"Sesgo cuadrático (bias²)",0.189783333937196
0.350584307178631,"Varianza",0.0676001460419564
0.350584307178631,"Error de Bayes (irreducible)",0.06
0.350584307178631,"Error de prueba (Test MSE)",0.317383479979153
0.350584307178631,"Error de entrenamiento",0.413324098873749
0.352253756260434,"Sesgo cuadrático (bias²)",0.188808838325423
0.352253756260434,"Varianza",0.0682454898397719
0.352253756260434,"Error de Bayes (irreducible)",0.06
0.352253756260434,"Error de prueba (Test MSE)",0.317054328165195
0.352253756260434,"Error de entrenamiento",0.41246456949674
0.353923205342237,"Sesgo cuadrático (bias²)",0.187836851067862
0.353923205342237,"Varianza",0.0688938994038478
0.353923205342237,"Error de Bayes (irreducible)",0.06
0.353923205342237,"Error de prueba (Test MSE)",0.31673075047171
0.353923205342237,"Error de entrenamiento",0.411605318825756
0.35559265442404,"Sesgo cuadrático (bias²)",0.186867372164515
0.35559265442404,"Varianza",0.0695453747341841
0.35559265442404,"Error de Bayes (irreducible)",0.06
0.35559265442404,"Error de prueba (Test MSE)",0.316412746898699
0.35559265442404,"Error de entrenamiento",0.410746346860795
0.357262103505843,"Sesgo cuadrático (bias²)",0.18590040161538
0.357262103505843,"Varianza",0.0701999158307809
0.357262103505843,"Error de Bayes (irreducible)",0.06
0.357262103505843,"Error de prueba (Test MSE)",0.316100317446161
0.357262103505843,"Error de entrenamiento",0.409887653601857
0.358931552587646,"Sesgo cuadrático (bias²)",0.184935939420459
0.358931552587646,"Varianza",0.070857522693638
0.358931552587646,"Error de Bayes (irreducible)",0.06
0.358931552587646,"Error de prueba (Test MSE)",0.315793462114097
0.358931552587646,"Error de entrenamiento",0.409029239048944
0.360601001669449,"Sesgo cuadrático (bias²)",0.18397398557975
0.360601001669449,"Varianza",0.0715181953227555
0.360601001669449,"Error de Bayes (irreducible)",0.06
0.360601001669449,"Error de prueba (Test MSE)",0.315492180902506
0.360601001669449,"Error de entrenamiento",0.408171103202053
0.362270450751252,"Sesgo cuadrático (bias²)",0.183014540093255
0.362270450751252,"Varianza",0.0721819337181335
0.362270450751252,"Error de Bayes (irreducible)",0.06
0.362270450751252,"Error de prueba (Test MSE)",0.315196473811388
0.362270450751252,"Error de entrenamiento",0.407313246061187
0.363939899833055,"Sesgo cuadrático (bias²)",0.182057602960973
0.363939899833055,"Varianza",0.0728487378797718
0.363939899833055,"Error de Bayes (irreducible)",0.06
0.363939899833055,"Error de prueba (Test MSE)",0.314906340840745
0.363939899833055,"Error de entrenamiento",0.406455667626344
0.365609348914858,"Sesgo cuadrático (bias²)",0.181103174182904
0.365609348914858,"Varianza",0.0735186078076706
0.365609348914858,"Error de Bayes (irreducible)",0.06
0.365609348914858,"Error de prueba (Test MSE)",0.314621781990574
0.365609348914858,"Error de entrenamiento",0.405598367897525
0.367278797996661,"Sesgo cuadrático (bias²)",0.180151253759047
0.367278797996661,"Varianza",0.0741915435018297
0.367278797996661,"Error de Bayes (irreducible)",0.06
0.367278797996661,"Error de prueba (Test MSE)",0.314342797260877
0.367278797996661,"Error de entrenamiento",0.40474134687473
0.368948247078464,"Sesgo cuadrático (bias²)",0.179201841689404
0.368948247078464,"Varianza",0.0748675449622493
0.368948247078464,"Error de Bayes (irreducible)",0.06
0.368948247078464,"Error de prueba (Test MSE)",0.314069386651654
0.368948247078464,"Error de entrenamiento",0.403884604557958
0.370617696160267,"Sesgo cuadrático (bias²)",0.178254937973974
0.370617696160267,"Varianza",0.0755466121889292
0.370617696160267,"Error de Bayes (irreducible)",0.06
0.370617696160267,"Error de prueba (Test MSE)",0.313801550162904
0.370617696160267,"Error de entrenamiento",0.40302814094721
0.37228714524207,"Sesgo cuadrático (bias²)",0.177310542612757
0.37228714524207,"Varianza",0.0762287451818696
0.37228714524207,"Error de Bayes (irreducible)",0.06
0.37228714524207,"Error de prueba (Test MSE)",0.313539287794627
0.37228714524207,"Error de entrenamiento",0.402171956042486
0.373956594323873,"Sesgo cuadrático (bias²)",0.176368655605754
0.373956594323873,"Varianza",0.0769139439410704
0.373956594323873,"Error de Bayes (irreducible)",0.06
0.373956594323873,"Error de prueba (Test MSE)",0.313282599546824
0.373956594323873,"Error de entrenamiento",0.401316049843785
0.375626043405676,"Sesgo cuadrático (bias²)",0.175429276952963
0.375626043405676,"Varianza",0.0776022084665316
0.375626043405676,"Error de Bayes (irreducible)",0.06
0.375626043405676,"Error de prueba (Test MSE)",0.313031485419494
0.375626043405676,"Error de entrenamiento",0.400460422351108
0.377295492487479,"Sesgo cuadrático (bias²)",0.174492406654385
0.377295492487479,"Varianza",0.0782935387582532
0.377295492487479,"Error de Bayes (irreducible)",0.06
0.377295492487479,"Error de prueba (Test MSE)",0.312785945412638
0.377295492487479,"Error de entrenamiento",0.399605073564455
0.378964941569282,"Sesgo cuadrático (bias²)",0.17355804471002
0.378964941569282,"Varianza",0.0789879348162352
0.378964941569282,"Error de Bayes (irreducible)",0.06
0.378964941569282,"Error de prueba (Test MSE)",0.312545979526255
0.378964941569282,"Error de entrenamiento",0.398750003483825
0.380634390651085,"Sesgo cuadrático (bias²)",0.172626191119869
0.380634390651085,"Varianza",0.0796853966404776
0.380634390651085,"Error de Bayes (irreducible)",0.06
0.380634390651085,"Error de prueba (Test MSE)",0.312311587760346
0.380634390651085,"Error de entrenamiento",0.397895212109219
0.382303839732888,"Sesgo cuadrático (bias²)",0.17169684588393
0.382303839732888,"Varianza",0.0803859242309804
0.382303839732888,"Error de Bayes (irreducible)",0.06
0.382303839732888,"Error de prueba (Test MSE)",0.312082770114911
0.382303839732888,"Error de entrenamiento",0.397040699440637
0.383973288814691,"Sesgo cuadrático (bias²)",0.170770009002205
0.383973288814691,"Varianza",0.0810895175877436
0.383973288814691,"Error de Bayes (irreducible)",0.06
0.383973288814691,"Error de prueba (Test MSE)",0.311859526589948
0.383973288814691,"Error de entrenamiento",0.396186465478078
0.385642737896494,"Sesgo cuadrático (bias²)",0.169845680474692
0.385642737896494,"Varianza",0.0817961767107673
0.385642737896494,"Error de Bayes (irreducible)",0.06
0.385642737896494,"Error de prueba (Test MSE)",0.311641857185459
0.385642737896494,"Error de entrenamiento",0.395332510221543
0.387312186978297,"Sesgo cuadrático (bias²)",0.168923860301393
0.387312186978297,"Varianza",0.0825059016000513
0.387312186978297,"Error de Bayes (irreducible)",0.06
0.387312186978297,"Error de prueba (Test MSE)",0.311429761901444
0.387312186978297,"Error de entrenamiento",0.394478833671032
0.3889816360601,"Sesgo cuadrático (bias²)",0.168004548482306
0.3889816360601,"Varianza",0.0832186922555957
0.3889816360601,"Error de Bayes (irreducible)",0.06
0.3889816360601,"Error de prueba (Test MSE)",0.311223240737902
0.3889816360601,"Error de entrenamiento",0.393625435826544
0.390651085141903,"Sesgo cuadrático (bias²)",0.167087745017433
0.390651085141903,"Varianza",0.0839345486774006
0.390651085141903,"Error de Bayes (irreducible)",0.06
0.390651085141903,"Error de prueba (Test MSE)",0.311022293694834
0.390651085141903,"Error de entrenamiento",0.39277231668808
0.392320534223706,"Sesgo cuadrático (bias²)",0.166173449906773
0.392320534223706,"Varianza",0.0846534708654658
0.392320534223706,"Error de Bayes (irreducible)",0.06
0.392320534223706,"Error de prueba (Test MSE)",0.310826920772239
0.392320534223706,"Error de entrenamiento",0.39191947625564
0.393989983305509,"Sesgo cuadrático (bias²)",0.165261663150326
0.393989983305509,"Varianza",0.0853754588197915
0.393989983305509,"Error de Bayes (irreducible)",0.06
0.393989983305509,"Error de prueba (Test MSE)",0.310637121970117
0.393989983305509,"Error de entrenamiento",0.391066914529224
0.395659432387312,"Sesgo cuadrático (bias²)",0.164352384748092
0.395659432387312,"Varianza",0.0861005125403776
0.395659432387312,"Error de Bayes (irreducible)",0.06
0.395659432387312,"Error de prueba (Test MSE)",0.310452897288469
0.395659432387312,"Error de entrenamiento",0.390214631508831
0.397328881469115,"Sesgo cuadrático (bias²)",0.163445614700071
0.397328881469115,"Varianza",0.086828632027224
0.397328881469115,"Error de Bayes (irreducible)",0.06
0.397328881469115,"Error de prueba (Test MSE)",0.310274246727295
0.397328881469115,"Error de entrenamiento",0.389362627194461
0.398998330550918,"Sesgo cuadrático (bias²)",0.162541353006263
0.398998330550918,"Varianza",0.0875598172803309
0.398998330550918,"Error de Bayes (irreducible)",0.06
0.398998330550918,"Error de prueba (Test MSE)",0.310101170286593
0.398998330550918,"Error de entrenamiento",0.388510901586116
0.400667779632721,"Sesgo cuadrático (bias²)",0.161639599666668
0.400667779632721,"Varianza",0.0882940682996982
0.400667779632721,"Error de Bayes (irreducible)",0.06
0.400667779632721,"Error de prueba (Test MSE)",0.309933667966366
0.400667779632721,"Error de entrenamiento",0.387659454683794
0.402337228714524,"Sesgo cuadrático (bias²)",0.160740354681286
0.402337228714524,"Varianza",0.0890313850853259
0.402337228714524,"Error de Bayes (irreducible)",0.06
0.402337228714524,"Error de prueba (Test MSE)",0.309771739766612
0.402337228714524,"Error de entrenamiento",0.386808286487496
0.404006677796327,"Sesgo cuadrático (bias²)",0.159843618050117
0.404006677796327,"Varianza",0.089771767637214
0.404006677796327,"Error de Bayes (irreducible)",0.06
0.404006677796327,"Error de prueba (Test MSE)",0.309615385687331
0.404006677796327,"Error de entrenamiento",0.385957396997221
0.40567612687813,"Sesgo cuadrático (bias²)",0.158949389773161
0.40567612687813,"Varianza",0.0905152159553625
0.40567612687813,"Error de Bayes (irreducible)",0.06
0.40567612687813,"Error de prueba (Test MSE)",0.309464605728524
0.40567612687813,"Error de entrenamiento",0.38510678621297
0.407345575959933,"Sesgo cuadrático (bias²)",0.158057669850418
0.407345575959933,"Varianza",0.0912617300397714
0.407345575959933,"Error de Bayes (irreducible)",0.06
0.407345575959933,"Error de prueba (Test MSE)",0.30931939989019
0.407345575959933,"Error de entrenamiento",0.384256454134743
0.409015025041736,"Sesgo cuadrático (bias²)",0.157168458281889
0.409015025041736,"Varianza",0.0920113098904407
0.409015025041736,"Error de Bayes (irreducible)",0.06
0.409015025041736,"Error de prueba (Test MSE)",0.30917976817233
0.409015025041736,"Error de entrenamiento",0.38340640076254
0.410684474123539,"Sesgo cuadrático (bias²)",0.156281755067572
0.410684474123539,"Varianza",0.0927639555073704
0.410684474123539,"Error de Bayes (irreducible)",0.06
0.410684474123539,"Error de prueba (Test MSE)",0.309045710574943
0.410684474123539,"Error de entrenamiento",0.38255662609636
0.412353923205342,"Sesgo cuadrático (bias²)",0.155397560207469
0.412353923205342,"Varianza",0.0935196668905605
0.412353923205342,"Error de Bayes (irreducible)",0.06
0.412353923205342,"Error de prueba (Test MSE)",0.308917227098029
0.412353923205342,"Error de entrenamiento",0.381707130136204
0.414023372287145,"Sesgo cuadrático (bias²)",0.154515873701578
0.414023372287145,"Varianza",0.0942784440400111
0.414023372287145,"Error de Bayes (irreducible)",0.06
0.414023372287145,"Error de prueba (Test MSE)",0.308794317741589
0.414023372287145,"Error de entrenamiento",0.380857912882071
0.415692821368948,"Sesgo cuadrático (bias²)",0.153636695549901
0.415692821368948,"Varianza",0.095040286955722
0.415692821368948,"Error de Bayes (irreducible)",0.06
0.415692821368948,"Error de prueba (Test MSE)",0.308676982505623
0.415692821368948,"Error de entrenamiento",0.380008974333962
0.417362270450751,"Sesgo cuadrático (bias²)",0.152760025752437
0.417362270450751,"Varianza",0.0958051956376933
0.417362270450751,"Error de Bayes (irreducible)",0.06
0.417362270450751,"Error de prueba (Test MSE)",0.30856522139013
0.417362270450751,"Error de entrenamiento",0.379160314491877
0.419031719532554,"Sesgo cuadrático (bias²)",0.151885864309185
0.419031719532554,"Varianza",0.0965731700859251
0.419031719532554,"Error de Bayes (irreducible)",0.06
0.419031719532554,"Error de prueba (Test MSE)",0.30845903439511
0.419031719532554,"Error de entrenamiento",0.378311933355816
0.420701168614357,"Sesgo cuadrático (bias²)",0.151014211220147
0.420701168614357,"Varianza",0.0973442103004172
0.420701168614357,"Error de Bayes (irreducible)",0.06
0.420701168614357,"Error de prueba (Test MSE)",0.308358421520564
0.420701168614357,"Error de entrenamiento",0.377463830925778
0.42237061769616,"Sesgo cuadrático (bias²)",0.150145066485322
0.42237061769616,"Varianza",0.0981183162811698
0.42237061769616,"Error de Bayes (irreducible)",0.06
0.42237061769616,"Error de prueba (Test MSE)",0.308263382766492
0.42237061769616,"Error de entrenamiento",0.376616007201764
0.424040066777963,"Sesgo cuadrático (bias²)",0.14927843010471
0.424040066777963,"Varianza",0.0988954880281828
0.424040066777963,"Error de Bayes (irreducible)",0.06
0.424040066777963,"Error de prueba (Test MSE)",0.308173918132893
0.424040066777963,"Error de entrenamiento",0.375768462183773
0.425709515859766,"Sesgo cuadrático (bias²)",0.148414302078311
0.425709515859766,"Varianza",0.0996757255414562
0.425709515859766,"Error de Bayes (irreducible)",0.06
0.425709515859766,"Error de prueba (Test MSE)",0.308090027619767
0.425709515859766,"Error de entrenamiento",0.374921195871806
0.427378964941569,"Sesgo cuadrático (bias²)",0.147552682406125
0.427378964941569,"Varianza",0.10045902882099
0.427378964941569,"Error de Bayes (irreducible)",0.06
0.427378964941569,"Error de prueba (Test MSE)",0.308011711227115
0.427378964941569,"Error de entrenamiento",0.374074208265863
0.429048414023372,"Sesgo cuadrático (bias²)",0.146693571088152
0.429048414023372,"Varianza",0.101245397866784
0.429048414023372,"Error de Bayes (irreducible)",0.06
0.429048414023372,"Error de prueba (Test MSE)",0.307938968954936
0.429048414023372,"Error de entrenamiento",0.373227499365944
0.430717863105175,"Sesgo cuadrático (bias²)",0.145836968124392
0.430717863105175,"Varianza",0.102034832678839
0.430717863105175,"Error de Bayes (irreducible)",0.06
0.430717863105175,"Error de prueba (Test MSE)",0.307871800803231
0.430717863105175,"Error de entrenamiento",0.372381069172048
0.432387312186978,"Sesgo cuadrático (bias²)",0.144982873514845
0.432387312186978,"Varianza",0.102827333257154
0.432387312186978,"Error de Bayes (irreducible)",0.06
0.432387312186978,"Error de prueba (Test MSE)",0.307810206771999
0.432387312186978,"Error de entrenamiento",0.371534917684176
0.434056761268781,"Sesgo cuadrático (bias²)",0.144131287259512
0.434056761268781,"Varianza",0.103622899601729
0.434056761268781,"Error de Bayes (irreducible)",0.06
0.434056761268781,"Error de prueba (Test MSE)",0.307754186861241
0.434056761268781,"Error de entrenamiento",0.370689044902327
0.435726210350584,"Sesgo cuadrático (bias²)",0.143282209358391
0.435726210350584,"Varianza",0.104421531712565
0.435726210350584,"Error de Bayes (irreducible)",0.06
0.435726210350584,"Error de prueba (Test MSE)",0.307703741070956
0.435726210350584,"Error de entrenamiento",0.369843450826503
0.437395659432387,"Sesgo cuadrático (bias²)",0.142435639811483
0.437395659432387,"Varianza",0.105223229589661
0.437395659432387,"Error de Bayes (irreducible)",0.06
0.437395659432387,"Error de prueba (Test MSE)",0.307658869401144
0.437395659432387,"Error de entrenamiento",0.368998135456702
0.43906510851419,"Sesgo cuadrático (bias²)",0.141591578618789
0.43906510851419,"Varianza",0.106027993233018
0.43906510851419,"Error de Bayes (irreducible)",0.06
0.43906510851419,"Error de prueba (Test MSE)",0.307619571851806
0.43906510851419,"Error de entrenamiento",0.368153098792924
0.440734557595993,"Sesgo cuadrático (bias²)",0.140750025780307
0.440734557595993,"Varianza",0.106835822642635
0.440734557595993,"Error de Bayes (irreducible)",0.06
0.440734557595993,"Error de prueba (Test MSE)",0.307585848422942
0.440734557595993,"Error de entrenamiento",0.36730834083517
0.442404006677796,"Sesgo cuadrático (bias²)",0.139910981296039
0.442404006677796,"Varianza",0.107646717818512
0.442404006677796,"Error de Bayes (irreducible)",0.06
0.442404006677796,"Error de prueba (Test MSE)",0.307557699114551
0.442404006677796,"Error de entrenamiento",0.36646386158344
0.444073455759599,"Sesgo cuadrático (bias²)",0.139074445165983
0.444073455759599,"Varianza",0.10846067876065
0.444073455759599,"Error de Bayes (irreducible)",0.06
0.444073455759599,"Error de prueba (Test MSE)",0.307535123926633
0.444073455759599,"Error de entrenamiento",0.365619661037734
0.445742904841402,"Sesgo cuadrático (bias²)",0.138240417390141
0.445742904841402,"Varianza",0.109277705469048
0.445742904841402,"Error de Bayes (irreducible)",0.06
0.445742904841402,"Error de prueba (Test MSE)",0.307518122859189
0.445742904841402,"Error de entrenamiento",0.364775739198051
0.447412353923205,"Sesgo cuadrático (bias²)",0.137408897968512
0.447412353923205,"Varianza",0.110097797943707
0.447412353923205,"Error de Bayes (irreducible)",0.06
0.447412353923205,"Error de prueba (Test MSE)",0.307506695912219
0.447412353923205,"Error de entrenamiento",0.363932096064392
0.449081803005008,"Sesgo cuadrático (bias²)",0.136579886901096
0.449081803005008,"Varianza",0.110920956184626
0.449081803005008,"Error de Bayes (irreducible)",0.06
0.449081803005008,"Error de prueba (Test MSE)",0.307500843085722
0.449081803005008,"Error de entrenamiento",0.363088731636757
0.450751252086811,"Sesgo cuadrático (bias²)",0.135753384187892
0.450751252086811,"Varianza",0.111747180191806
0.450751252086811,"Error de Bayes (irreducible)",0.06
0.450751252086811,"Error de prueba (Test MSE)",0.307500564379698
0.450751252086811,"Error de entrenamiento",0.362245645915145
0.452420701168614,"Sesgo cuadrático (bias²)",0.134929389828902
0.452420701168614,"Varianza",0.112576469965245
0.452420701168614,"Error de Bayes (irreducible)",0.06
0.452420701168614,"Error de prueba (Test MSE)",0.307505859794148
0.452420701168614,"Error de entrenamiento",0.361402838899557
0.454090150250417,"Sesgo cuadrático (bias²)",0.134107903824125
0.454090150250417,"Varianza",0.113408825504946
0.454090150250417,"Error de Bayes (irreducible)",0.06
0.454090150250417,"Error de prueba (Test MSE)",0.307516729329071
0.454090150250417,"Error de entrenamiento",0.360560310589993
0.45575959933222,"Sesgo cuadrático (bias²)",0.133288926173561
0.45575959933222,"Varianza",0.114244246810906
0.45575959933222,"Error de Bayes (irreducible)",0.06
0.45575959933222,"Error de prueba (Test MSE)",0.307533172984468
0.45575959933222,"Error de entrenamiento",0.359718060986452
0.457429048414023,"Sesgo cuadrático (bias²)",0.132472456877211
0.457429048414023,"Varianza",0.115082733883127
0.457429048414023,"Error de Bayes (irreducible)",0.06
0.457429048414023,"Error de prueba (Test MSE)",0.307555190760338
0.457429048414023,"Error de entrenamiento",0.358876090088935
0.459098497495826,"Sesgo cuadrático (bias²)",0.131658495935073
0.459098497495826,"Varianza",0.115924286721609
0.459098497495826,"Error de Bayes (irreducible)",0.06
0.459098497495826,"Error de prueba (Test MSE)",0.307582782656682
0.459098497495826,"Error de entrenamiento",0.358034397897442
0.460767946577629,"Sesgo cuadrático (bias²)",0.130847043347148
0.460767946577629,"Varianza",0.116768905326351
0.460767946577629,"Error de Bayes (irreducible)",0.06
0.460767946577629,"Error de prueba (Test MSE)",0.307615948673499
0.460767946577629,"Error de entrenamiento",0.357192984411972
0.462437395659432,"Sesgo cuadrático (bias²)",0.130038099113436
0.462437395659432,"Varianza",0.117616589697353
0.462437395659432,"Error de Bayes (irreducible)",0.06
0.462437395659432,"Error de prueba (Test MSE)",0.307654688810789
0.462437395659432,"Error de entrenamiento",0.356351849632526
0.464106844741235,"Sesgo cuadrático (bias²)",0.129231663233937
0.464106844741235,"Varianza",0.118467339834616
0.464106844741235,"Error de Bayes (irreducible)",0.06
0.464106844741235,"Error de prueba (Test MSE)",0.307699003068553
0.464106844741235,"Error de entrenamiento",0.355510993559104
0.465776293823038,"Sesgo cuadrático (bias²)",0.128427735708652
0.465776293823038,"Varianza",0.119321155738139
0.465776293823038,"Error de Bayes (irreducible)",0.06
0.465776293823038,"Error de prueba (Test MSE)",0.307748891446791
0.465776293823038,"Error de entrenamiento",0.354670416191705
0.467445742904841,"Sesgo cuadrático (bias²)",0.127626316537579
0.467445742904841,"Varianza",0.120178037407923
0.467445742904841,"Error de Bayes (irreducible)",0.06
0.467445742904841,"Error de prueba (Test MSE)",0.307804353945502
0.467445742904841,"Error de entrenamiento",0.35383011753033
0.469115191986644,"Sesgo cuadrático (bias²)",0.12682740572072
0.469115191986644,"Varianza",0.121037984843966
0.469115191986644,"Error de Bayes (irreducible)",0.06
0.469115191986644,"Error de prueba (Test MSE)",0.307865390564686
0.469115191986644,"Error de entrenamiento",0.352990097574979
0.470784641068447,"Sesgo cuadrático (bias²)",0.126031003258073
0.470784641068447,"Varianza",0.121900998046271
0.470784641068447,"Error de Bayes (irreducible)",0.06
0.470784641068447,"Error de prueba (Test MSE)",0.307932001304344
0.470784641068447,"Error de entrenamiento",0.352150356325651
0.47245409015025,"Sesgo cuadrático (bias²)",0.12523710914964
0.47245409015025,"Varianza",0.122767077014836
0.47245409015025,"Error de Bayes (irreducible)",0.06
0.47245409015025,"Error de prueba (Test MSE)",0.308004186164476
0.47245409015025,"Error de entrenamiento",0.351310893782347
0.474123539232053,"Sesgo cuadrático (bias²)",0.12444572339542
0.474123539232053,"Varianza",0.123636221749661
0.474123539232053,"Error de Bayes (irreducible)",0.06
0.474123539232053,"Error de prueba (Test MSE)",0.30808194514508
0.474123539232053,"Error de entrenamiento",0.350471709945067
0.475792988313856,"Sesgo cuadrático (bias²)",0.123656845995412
0.475792988313856,"Varianza",0.124508432250746
0.475792988313856,"Error de Bayes (irreducible)",0.06
0.475792988313856,"Error de prueba (Test MSE)",0.308165278246159
0.475792988313856,"Error de entrenamiento",0.34963280481381
0.477462437395659,"Sesgo cuadrático (bias²)",0.122870476949618
0.477462437395659,"Varianza",0.125383708518092
0.477462437395659,"Error de Bayes (irreducible)",0.06
0.477462437395659,"Error de prueba (Test MSE)",0.30825418546771
0.477462437395659,"Error de entrenamiento",0.348794178388577
0.479131886477462,"Sesgo cuadrático (bias²)",0.122086616258037
0.479131886477462,"Varianza",0.126262050551699
0.479131886477462,"Error de Bayes (irreducible)",0.06
0.479131886477462,"Error de prueba (Test MSE)",0.308348666809736
0.479131886477462,"Error de entrenamiento",0.347955830669368
0.480801335559265,"Sesgo cuadrático (bias²)",0.121305263920669
0.480801335559265,"Varianza",0.127143458351565
0.480801335559265,"Error de Bayes (irreducible)",0.06
0.480801335559265,"Error de prueba (Test MSE)",0.308448722272234
0.480801335559265,"Error de entrenamiento",0.347117761656183
0.482470784641068,"Sesgo cuadrático (bias²)",0.120526419937514
0.482470784641068,"Varianza",0.128027931917693
0.482470784641068,"Error de Bayes (irreducible)",0.06
0.482470784641068,"Error de prueba (Test MSE)",0.308554351855207
0.482470784641068,"Error de entrenamiento",0.346279971349021
0.484140233722871,"Sesgo cuadrático (bias²)",0.119750084308572
0.484140233722871,"Varianza",0.12891547125008
0.484140233722871,"Error de Bayes (irreducible)",0.06
0.484140233722871,"Error de prueba (Test MSE)",0.308665555558652
0.484140233722871,"Error de entrenamiento",0.345442459747882
0.485809682804674,"Sesgo cuadrático (bias²)",0.118976257033843
0.485809682804674,"Varianza",0.129806076348728
0.485809682804674,"Error de Bayes (irreducible)",0.06
0.485809682804674,"Error de prueba (Test MSE)",0.308782333382571
0.485809682804674,"Error de entrenamiento",0.344605226852768
0.487479131886477,"Sesgo cuadrático (bias²)",0.118204938113327
0.487479131886477,"Varianza",0.130699747213637
0.487479131886477,"Error de Bayes (irreducible)",0.06
0.487479131886477,"Error de prueba (Test MSE)",0.308904685326964
0.487479131886477,"Error de entrenamiento",0.343768272663677
0.48914858096828,"Sesgo cuadrático (bias²)",0.117436127547025
0.48914858096828,"Varianza",0.131596483844805
0.48914858096828,"Error de Bayes (irreducible)",0.06
0.48914858096828,"Error de prueba (Test MSE)",0.30903261139183
0.48914858096828,"Error de entrenamiento",0.34293159718061
0.490818030050084,"Sesgo cuadrático (bias²)",0.116669825334935
0.490818030050084,"Varianza",0.132496286242235
0.490818030050084,"Error de Bayes (irreducible)",0.06
0.490818030050084,"Error de prueba (Test MSE)",0.30916611157717
0.490818030050084,"Error de entrenamiento",0.342095200403566
0.492487479131887,"Sesgo cuadrático (bias²)",0.115906031477058
0.492487479131887,"Varianza",0.133399154405924
0.492487479131887,"Error de Bayes (irreducible)",0.06
0.492487479131887,"Error de prueba (Test MSE)",0.309305185882983
0.492487479131887,"Error de entrenamiento",0.341259082332546
